person,personLabel,dob
http://www.wikidata.org/entity/Q77045,Wilhelm Windelband,1848-05-11T00:00:00Z
http://www.wikidata.org/entity/Q77057,Karl Robert Eduard von Hartmann,1842-02-23T00:00:00Z
http://www.wikidata.org/entity/Q77082,Richard von Krafft-Ebing,1840-08-14T00:00:00Z
http://www.wikidata.org/entity/Q77107,Ulrich von Hutten,1488-04-30T00:00:00Z
http://www.wikidata.org/entity/Q77109,Golo Mann,1909-03-27T00:00:00Z
http://www.wikidata.org/entity/Q77144,Leo Strauss,1899-09-20T00:00:00Z
http://www.wikidata.org/entity/Q77146,Leo Löwenthal,1900-11-03T00:00:00Z
http://www.wikidata.org/entity/Q77148,Carl Schmitt,1888-07-11T00:00:00Z
http://www.wikidata.org/entity/Q77154,Immanuel Hermann Fichte,1796-07-18T00:00:00Z
http://www.wikidata.org/entity/Q77161,Hans Morgenthau,1904-02-17T00:00:00Z
http://www.wikidata.org/entity/Q77175,Friedrich Pollock,1894-05-22T00:00:00Z
http://www.wikidata.org/entity/Q77288,Ehrenfried Walther von Tschirnhaus,1651-04-10T00:00:00Z
http://www.wikidata.org/entity/Q77288,Ehrenfried Walther von Tschirnhaus,1654-04-10T00:00:00Z
http://www.wikidata.org/entity/Q77374,Gerhard J. Bellinger,1931-03-11T00:00:00Z
http://www.wikidata.org/entity/Q77381,Gottlob Ernst Schulze,1761-08-23T00:00:00Z
http://www.wikidata.org/entity/Q77397,Valentin Weigel,1533-08-27T00:00:00Z
http://www.wikidata.org/entity/Q77436,Jakob Friedrich Fries,1773-08-23T00:00:00Z
http://www.wikidata.org/entity/Q77449,Jakob Frohschammer,1821-01-06T00:00:00Z
http://www.wikidata.org/entity/Q77476,Friedrich von Gentz,1764-05-02T00:00:00Z
http://www.wikidata.org/entity/Q77495,Johann Joachim Lange,1670-10-26T00:00:00Z
http://www.wikidata.org/entity/Q77498,Friedrich Eduard Beneke,1798-02-17T00:00:00Z
http://www.wikidata.org/entity/Q77504,Leopold Löwenheim,1878-06-26T00:00:00Z
http://www.wikidata.org/entity/Q77508,Hermann Conring,1606-11-09T00:00:00Z
http://www.wikidata.org/entity/Q77518,Hans Cornelius,1863-09-27T00:00:00Z
http://www.wikidata.org/entity/Q77595,Horst Matthai Quelle,1912-01-30T00:00:00Z
http://www.wikidata.org/entity/Q77609,Hermann Bonitz,1814-07-29T00:00:00Z
http://www.wikidata.org/entity/Q77636,Georg Anton Friedrich Ast,1778-12-29T00:00:00Z
http://www.wikidata.org/entity/Q77651,Rudolf Stammler,1856-02-19T00:00:00Z
http://www.wikidata.org/entity/Q77674,Franz Magnis-Suseno,1936-05-26T00:00:00Z
http://www.wikidata.org/entity/Q77749,Max Müller,1906-09-06T00:00:00Z
http://www.wikidata.org/entity/Q77820,Ambrosius Blarer,1492-04-13T00:00:00Z
http://www.wikidata.org/entity/Q77881,Christian Jakob Kraus,1753-07-27T00:00:00Z
http://www.wikidata.org/entity/Q77888,Wilhelm von Humboldt,1767-06-22T00:00:00Z
http://www.wikidata.org/entity/Q77906,Francis Lieber,1798-03-18T00:00:00Z
http://www.wikidata.org/entity/Q77906,Francis Lieber,1800-03-18T00:00:00Z
http://www.wikidata.org/entity/Q77947,Ernst Meumann,1862-08-29T00:00:00Z
http://www.wikidata.org/entity/Q78034,Manfred Frank,1945-03-22T00:00:00Z
http://www.wikidata.org/entity/Q78040,Friedrich Ueberweg,1826-01-22T00:00:00Z
http://www.wikidata.org/entity/Q78116,Friedrich Dessauer,1881-07-19T00:00:00Z
http://www.wikidata.org/entity/Q78129,Gustav Teichmüller,1832-11-19T00:00:00Z
http://www.wikidata.org/entity/Q78135,Hans Heinz Holz,1927-02-26T00:00:00Z
http://www.wikidata.org/entity/Q78195,Walter Biemel,1918-02-19T00:00:00Z
http://www.wikidata.org/entity/Q78221,Heinz Heimsoeth,1886-01-01T00:00:00Z
http://www.wikidata.org/entity/Q78251,Dmytro Chyzhevsky,1894-04-04T00:00:00Z
http://www.wikidata.org/entity/Q78251,Dmytro Chyzhevsky,1894-04-05T00:00:00Z
http://www.wikidata.org/entity/Q78266,Burghart Schmidt,1942-11-30T00:00:00Z
http://www.wikidata.org/entity/Q78319,Michael Frede,1940-05-31T00:00:00Z
http://www.wikidata.org/entity/Q78322,Ernst Bergmann,1881-08-07T00:00:00Z
http://www.wikidata.org/entity/Q78412,Ferdinand Fellmann,1939-01-01T00:00:00Z
http://www.wikidata.org/entity/Q78442,Herbert Schnädelbach,1936-08-06T00:00:00Z
http://www.wikidata.org/entity/Q78452,Wilhelm Weischedel,1905-04-11T00:00:00Z
http://www.wikidata.org/entity/Q78484,Rudolf Steiner,1861-02-27T00:00:00Z
http://www.wikidata.org/entity/Q78492,Tomáš Garrigue Masaryk,1850-03-07T00:00:00Z
http://www.wikidata.org/entity/Q78494,Arthur Koestler,1905-09-05T00:00:00Z
http://www.wikidata.org/entity/Q78496,Konrad Lorenz,1903-11-07T00:00:00Z
http://www.wikidata.org/entity/Q78497,Paul Feyerabend,1924-01-13T00:00:00Z
http://www.wikidata.org/entity/Q78506,Ingeborg Bachmann,1926-06-25T00:00:00Z
http://www.wikidata.org/entity/Q78513,Otto Weininger,1880-04-03T00:00:00Z
http://www.wikidata.org/entity/Q78525,Richard Nikolaus von Coudenhove-Kalergi,1894-11-16T00:00:00Z
http://www.wikidata.org/entity/Q78570,Otto Neurath,1882-12-10T00:00:00Z
http://www.wikidata.org/entity/Q252142,Ányos Jedlik,1800-01-11T00:00:00Z
http://www.wikidata.org/entity/Q253407,Donna Haraway,1944-09-06T00:00:00Z
http://www.wikidata.org/entity/Q254016,Max More,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q254739,Fazlallah Astarabadi,1340-01-01T00:00:00Z
http://www.wikidata.org/entity/Q255261,Anna Maria van Schurman,1607-11-05T00:00:00Z
http://www.wikidata.org/entity/Q255275,Charmadas,-0167-01-01T00:00:00Z
http://www.wikidata.org/entity/Q255275,Charmadas,-0166-01-01T00:00:00Z
http://www.wikidata.org/entity/Q255448,Porcia,-0100-01-01T00:00:00Z
http://www.wikidata.org/entity/Q255665,Mircea Florian,1888-01-01T00:00:00Z
http://www.wikidata.org/entity/Q255665,Mircea Florian,1888-04-01T00:00:00Z
http://www.wikidata.org/entity/Q256246,Jeong Yak-yong,1762-08-05T00:00:00Z
http://www.wikidata.org/entity/Q256506,Rabia of Basri,0710-01-01T00:00:00Z
http://www.wikidata.org/entity/Q256541,Robert Grosseteste,1168-01-01T00:00:00Z
http://www.wikidata.org/entity/Q256541,Robert Grosseteste,1175-01-01T00:00:00Z
http://www.wikidata.org/entity/Q257132,Oksana Zabuzhko,1960-09-19T00:00:00Z
http://www.wikidata.org/entity/Q257351,Herrad of Landsberg,1125-01-01T00:00:00Z
http://www.wikidata.org/entity/Q257953,Margaret Fuller,1810-05-23T00:00:00Z
http://www.wikidata.org/entity/Q258358,Alva Noë,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q258369,Peter Damian,1007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q259437,Krzysztof Michalski,1941-06-08T00:00:00Z
http://www.wikidata.org/entity/Q259437,Krzysztof Michalski,1948-06-08T00:00:00Z
http://www.wikidata.org/entity/Q259507,bell hooks,1952-09-25T00:00:00Z
http://www.wikidata.org/entity/Q259731,Teodor Oizerman,1914-05-14T00:00:00Z
http://www.wikidata.org/entity/Q260404,"Anne Conway, Viscountess Conway",1631-12-14T00:00:00Z
http://www.wikidata.org/entity/Q261224,Asclepiodotus,-0100-01-01T00:00:00Z
http://www.wikidata.org/entity/Q261554,Pier Angelo Manzolli,1500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q261966,Ptolemy,0250-01-01T00:00:00Z
http://www.wikidata.org/entity/Q262225,Arete of Cyrene,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q262354,Taraneh Javanbakht,1974-05-12T00:00:00Z
http://www.wikidata.org/entity/Q263184,Paul Janz,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q263201,Monique Wittig,1935-07-13T00:00:00Z
http://www.wikidata.org/entity/Q263235,Seyla Benhabib,1950-09-09T00:00:00Z
http://www.wikidata.org/entity/Q263531,Leonard Trelawny Hobhouse,1864-09-08T00:00:00Z
http://www.wikidata.org/entity/Q263681,Gene Sharp,1928-01-21T00:00:00Z
http://www.wikidata.org/entity/Q263699,Ida Gramcko,1924-10-11T00:00:00Z
http://www.wikidata.org/entity/Q263730,Alejandro Jodorowsky,1929-02-17T00:00:00Z
http://www.wikidata.org/entity/Q263892,Libanius,0314-01-01T00:00:00Z
http://www.wikidata.org/entity/Q263892,Libanius,0315-01-01T00:00:00Z
http://www.wikidata.org/entity/Q264028,John of Salisbury,1110-01-01T00:00:00Z
http://www.wikidata.org/entity/Q264334,Charles L. Stevenson,1908-06-27T00:00:00Z
http://www.wikidata.org/entity/Q264593,Caspar Bartholin the Elder,1585-02-12T00:00:00Z
http://www.wikidata.org/entity/Q264918,Arthur de Gobineau,1816-07-14T00:00:00Z
http://www.wikidata.org/entity/Q265181,He Xinyin,1517-01-01T00:00:00Z
http://www.wikidata.org/entity/Q265902,Tirumalai Krishnamacharya,1888-11-18T00:00:00Z
http://www.wikidata.org/entity/Q265959,Solomon Dodashvili,1805-05-17T00:00:00Z
http://www.wikidata.org/entity/Q266016,Chantal Maillard,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q266017,Guidobaldo del Monte,1545-01-21T00:00:00Z
http://www.wikidata.org/entity/Q266092,Dr. Atl,1875-10-03T00:00:00Z
http://www.wikidata.org/entity/Q266481,Cláudio Hummes,1934-08-08T00:00:00Z
http://www.wikidata.org/entity/Q266897,Adam of Łowicz,1500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q267536,Nancy Fraser,1947-05-20T00:00:00Z
http://www.wikidata.org/entity/Q267687,Pietru Caxaro,1400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q267825,William of Champeaux,1070-01-01T00:00:00Z
http://www.wikidata.org/entity/Q267828,Totapuri,1815-01-01T00:00:00Z
http://www.wikidata.org/entity/Q268322,Han Ryner,1861-12-07T00:00:00Z
http://www.wikidata.org/entity/Q268539,Ocellus Lucanus,-0401-01-01T00:00:00Z
http://www.wikidata.org/entity/Q269226,Ingemar Hedenius,1908-04-05T00:00:00Z
http://www.wikidata.org/entity/Q269341,Anselm Jappe,1962-05-03T00:00:00Z
http://www.wikidata.org/entity/Q269687,Mechthild of Magdeburg,1207-01-01T00:00:00Z
http://www.wikidata.org/entity/Q269743,Juan de Prado,1612-01-01T00:00:00Z
http://www.wikidata.org/entity/Q269743,Juan de Prado,1615-01-01T00:00:00Z
http://www.wikidata.org/entity/Q270085,Shen Kuo,1031-01-01T00:00:00Z
http://www.wikidata.org/entity/Q270670,Abraham ibn Ezra,1092-01-01T00:00:00Z
http://www.wikidata.org/entity/Q270735,Susan George,1934-06-29T00:00:00Z
http://www.wikidata.org/entity/Q270800,Gaston Bachelard,1884-06-27T00:00:00Z
http://www.wikidata.org/entity/Q271493,Helena Roerich,1879-02-12T00:00:00Z
http://www.wikidata.org/entity/Q271517,Nicholas Murray Butler,1862-04-02T00:00:00Z
http://www.wikidata.org/entity/Q271666,James Mill,1773-04-06T00:00:00Z
http://www.wikidata.org/entity/Q271809,Proclus,0412-02-09T00:00:00Z
http://www.wikidata.org/entity/Q272087,Tatian,0120-01-01T00:00:00Z
http://www.wikidata.org/entity/Q272119,Étienne Bonnot d Condillac,1714-09-30T00:00:00Z
http://www.wikidata.org/entity/Q272300,Mazdak,0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q272411,Mozi,-0469-01-01T00:00:00Z
http://www.wikidata.org/entity/Q272615,J. L. Austin,1911-03-26T00:00:00Z
http://www.wikidata.org/entity/Q272750,Elizabeth Cabot Agassiz,1822-12-05T00:00:00Z
http://www.wikidata.org/entity/Q273223,John Eccles,1903-01-27T00:00:00Z
http://www.wikidata.org/entity/Q273389,Irina Tweedie,1907-04-20T00:00:00Z
http://www.wikidata.org/entity/Q273607,Ferdinand Buisson,1841-12-20T00:00:00Z
http://www.wikidata.org/entity/Q273671,Seneca the Elder,-0053-01-01T00:00:00Z
http://www.wikidata.org/entity/Q274309,Élisabeth Badinter,1944-03-05T00:00:00Z
http://www.wikidata.org/entity/Q274358,Édouard Le Roy,1870-06-18T00:00:00Z
http://www.wikidata.org/entity/Q274447,Édouard Schuré,1841-01-21T00:00:00Z
http://www.wikidata.org/entity/Q274631,Élie Catherine Fréron,1718-01-20T00:00:00Z
http://www.wikidata.org/entity/Q274667,Eliette Abécassis,1969-01-27T00:00:00Z
http://www.wikidata.org/entity/Q274681,Eliphas Levi,1810-02-08T00:00:00Z
http://www.wikidata.org/entity/Q274715,Élisabeth de Fontenay,1934-01-01T00:00:00Z
http://www.wikidata.org/entity/Q274969,Émile Boutroux,1845-07-28T00:00:00Z
http://www.wikidata.org/entity/Q274978,Émile Bréhier,1876-04-12T00:00:00Z
http://www.wikidata.org/entity/Q275003,Émile Chartier,1866-03-13T00:00:00Z
http://www.wikidata.org/entity/Q275003,Émile Chartier,1868-03-03T00:00:00Z
http://www.wikidata.org/entity/Q275370,Alice von Hildebrand,1923-03-11T00:00:00Z
http://www.wikidata.org/entity/Q275500,Jean Buridan,1295-01-01T00:00:00Z
http://www.wikidata.org/entity/Q275500,Jean Buridan,1297-01-01T00:00:00Z
http://www.wikidata.org/entity/Q275500,Jean Buridan,1300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q276280,Johan Huizinga,1872-12-07T00:00:00Z
http://www.wikidata.org/entity/Q276567,Zhelyu Zhelev,1935-03-03T00:00:00Z
http://www.wikidata.org/entity/Q277838,Rudolf Battěk,1924-11-02T00:00:00Z
http://www.wikidata.org/entity/Q278583,A. C. Grayling,1949-04-03T00:00:00Z
http://www.wikidata.org/entity/Q278699,William Petty,1623-05-26T00:00:00Z
http://www.wikidata.org/entity/Q278732,Aref Ali Nayed,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q534526,Bernard Bourgeois,1929-09-02T00:00:00Z
http://www.wikidata.org/entity/Q534656,Alice Voinescu,1885-02-10T00:00:00Z
http://www.wikidata.org/entity/Q535185,Edward Goldsmith,1928-11-08T00:00:00Z
http://www.wikidata.org/entity/Q535188,Aristide Bruant,1851-05-06T00:00:00Z
http://www.wikidata.org/entity/Q535769,Metrodorus of Chios,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q536339,Jan Śniadecki,1756-08-29T00:00:00Z
http://www.wikidata.org/entity/Q536528,Richard Montague,1930-09-20T00:00:00Z
http://www.wikidata.org/entity/Q536718,Jerome Frank,1889-09-10T00:00:00Z
http://www.wikidata.org/entity/Q536776,Angelo Vincenzo Zani,1950-03-24T00:00:00Z
http://www.wikidata.org/entity/Q536790,Raymond Moody,1944-06-30T00:00:00Z
http://www.wikidata.org/entity/Q536837,Isaac Israeli ben Solomon,0832-01-01T00:00:00Z
http://www.wikidata.org/entity/Q537034,Isaac Watts,1674-07-17T00:00:00Z
http://www.wikidata.org/entity/Q537304,Ploutarchos of Athens,0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q537866,Avishai Margalit,1939-03-22T00:00:00Z
http://www.wikidata.org/entity/Q537924,Raoul Vaneigem,1934-03-21T00:00:00Z
http://www.wikidata.org/entity/Q538091,Lysander Spooner,1808-01-19T00:00:00Z
http://www.wikidata.org/entity/Q538267,William of Moerbeke,1215-01-01T00:00:00Z
http://www.wikidata.org/entity/Q538347,Giovanna Borradori,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q538474,Debora Vogel,1900-01-04T00:00:00Z
http://www.wikidata.org/entity/Q538767,Catharine Macaulay,1731-04-02T00:00:00Z
http://www.wikidata.org/entity/Q539212,Josef Jireček,1825-10-09T00:00:00Z
http://www.wikidata.org/entity/Q539514,Metrodorus of Lampsacus,-0499-01-01T00:00:00Z
http://www.wikidata.org/entity/Q539544,Jerzy Neyman,1894-04-16T00:00:00Z
http://www.wikidata.org/entity/Q539577,Guarino da Verona,1374-01-01T00:00:00Z
http://www.wikidata.org/entity/Q539823,Gábor Bódy,1946-08-30T00:00:00Z
http://www.wikidata.org/entity/Q539899,Angiras,-1500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q540407,Jean Hyppolite,1907-01-08T00:00:00Z
http://www.wikidata.org/entity/Q540799,Gregory of Rimini,1300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q541318,Nerija Putinaitė,1971-05-19T00:00:00Z
http://www.wikidata.org/entity/Q541458,Lucio Colletti,1924-12-08T00:00:00Z
http://www.wikidata.org/entity/Q541540,Karel Bartošek,1930-06-30T00:00:00Z
http://www.wikidata.org/entity/Q541565,Imakita Kosen,1816-01-01T00:00:00Z
http://www.wikidata.org/entity/Q541565,Imakita Kosen,1816-08-03T00:00:00Z
http://www.wikidata.org/entity/Q541652,Laura Bassi,1711-10-29T00:00:00Z
http://www.wikidata.org/entity/Q541807,Xavier Tilliette,1921-07-23T00:00:00Z
http://www.wikidata.org/entity/Q542043,Derek Prince,1915-08-14T00:00:00Z
http://www.wikidata.org/entity/Q542090,Konstantin Leontiev,1831-01-25T00:00:00Z
http://www.wikidata.org/entity/Q542318,Corinne Enaudeau,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q542405,Alois Riehl,1844-04-27T00:00:00Z
http://www.wikidata.org/entity/Q542434,Boncompagno da Signa,1170-01-01T00:00:00Z
http://www.wikidata.org/entity/Q542763,J. G. Farrell,1935-01-23T00:00:00Z
http://www.wikidata.org/entity/Q542763,J. G. Farrell,1935-01-25T00:00:00Z
http://www.wikidata.org/entity/Q542808,Hermarchus,-0324-01-01T00:00:00Z
http://www.wikidata.org/entity/Q542992,Pascal Engel,1954-01-17T00:00:00Z
http://www.wikidata.org/entity/Q543062,Giuseppe Sciacca,1955-02-23T00:00:00Z
http://www.wikidata.org/entity/Q543319,Egon Bondy,1930-01-20T00:00:00Z
http://www.wikidata.org/entity/Q543381,Iris Marion Young,1949-01-02T00:00:00Z
http://www.wikidata.org/entity/Q543586,Honorius Augustodunensis,1080-01-01T00:00:00Z
http://www.wikidata.org/entity/Q543629,Hermias,t2444828631
http://www.wikidata.org/entity/Q543937,Joseph Anton Schneiderfranken,1876-11-25T00:00:00Z
http://www.wikidata.org/entity/Q544397,Angus Charles Graham,1919-07-08T00:00:00Z
http://www.wikidata.org/entity/Q544428,Moritz Lazarus,1824-09-15T00:00:00Z
http://www.wikidata.org/entity/Q544678,Rafael Calvo Serer,1916-10-06T00:00:00Z
http://www.wikidata.org/entity/Q544765,Viktor Cathrein,1845-05-08T00:00:00Z
http://www.wikidata.org/entity/Q545098,Giammaria Ortes,1713-03-02T00:00:00Z
http://www.wikidata.org/entity/Q545407,Mohammad-Taqi Ja'fari,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q545604,Thomas Thorild,1759-04-18T00:00:00Z
http://www.wikidata.org/entity/Q545644,Jean Vanier,1928-09-10T00:00:00Z
http://www.wikidata.org/entity/Q545672,Henri Laborit,1914-11-21T00:00:00Z
http://www.wikidata.org/entity/Q546375,Publius Egnatius Celer,0100-01-01T00:00:00Z
http://www.wikidata.org/entity/Q546760,Luis Carlos Restrepo Ramírez,1954-01-24T00:00:00Z
http://www.wikidata.org/entity/Q546807,Jorge Medina Estévez,1926-12-23T00:00:00Z
http://www.wikidata.org/entity/Q547033,Shneur Zalman of Liadi,1745-09-15T00:00:00Z
http://www.wikidata.org/entity/Q547039,Simon Schaffer,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q547086,Tristan Garcia,1981-04-05T00:00:00Z
http://www.wikidata.org/entity/Q547129,Michael Ghiselin,1939-05-13T00:00:00Z
http://www.wikidata.org/entity/Q547356,Arnaldo Otegi,1958-07-06T00:00:00Z
http://www.wikidata.org/entity/Q547873,Galeotto Marzio,1424-01-01T00:00:00Z
http://www.wikidata.org/entity/Q548062,Jerzy Łoś,1920-03-22T00:00:00Z
http://www.wikidata.org/entity/Q548080,Thoralf Skolem,1887-05-23T00:00:00Z
http://www.wikidata.org/entity/Q548104,Julius Pollux,0200-01-01T00:00:00Z
http://www.wikidata.org/entity/Q548162,Yamamoto Tsunetomo,1659-06-11T00:00:00Z
http://www.wikidata.org/entity/Q548323,Chögyam Trungpa,1939-03-05T00:00:00Z
http://www.wikidata.org/entity/Q548323,Chögyam Trungpa,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q548468,Louis Liard,1846-08-22T00:00:00Z
http://www.wikidata.org/entity/Q548532,Jules Simon,1814-12-31T00:00:00Z
http://www.wikidata.org/entity/Q549426,Libert Froidmont,1587-01-01T00:00:00Z
http://www.wikidata.org/entity/Q549426,Libert Froidmont,1587-09-03T00:00:00Z
http://www.wikidata.org/entity/Q549506,Antoinette Brown Blackwell,1825-05-20T00:00:00Z
http://www.wikidata.org/entity/Q550318,Pietro Verri,1728-12-12T00:00:00Z
http://www.wikidata.org/entity/Q550792,Constantin Rădulescu-Motru,1868-02-15T00:00:00Z
http://www.wikidata.org/entity/Q551202,John Gregory,1724-06-03T00:00:00Z
http://www.wikidata.org/entity/Q551252,Daniel J. Boorstin,1914-10-01T00:00:00Z
http://www.wikidata.org/entity/Q551377,Peter Lamborn Wilson,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q551475,Alexander Piatigorsky,1929-01-30T00:00:00Z
http://www.wikidata.org/entity/Q551730,"Luc de Clapiers, marquis de Vauvenargues",1715-08-06T00:00:00Z
http://www.wikidata.org/entity/Q551735,Edgar Quinet,1803-02-17T00:00:00Z
http://www.wikidata.org/entity/Q551754,Joseph Joubert,1754-05-07T00:00:00Z
http://www.wikidata.org/entity/Q551761,Jean Guitton,1901-08-18T00:00:00Z
http://www.wikidata.org/entity/Q551795,Jacques Pelletier du Mans,1517-08-04T00:00:00Z
http://www.wikidata.org/entity/Q551811,Rodolfo Mondolfo,1877-08-20T00:00:00Z
http://www.wikidata.org/entity/Q551881,Taras Voznyak,1957-05-11T00:00:00Z
http://www.wikidata.org/entity/Q552007,Ethan Allen,1738-01-10T00:00:00Z
http://www.wikidata.org/entity/Q552007,Ethan Allen,1738-01-21T00:00:00Z
http://www.wikidata.org/entity/Q552437,Nikolay Yazykov,1803-03-16T00:00:00Z
http://www.wikidata.org/entity/Q552447,Nicholas Mystikos,0852-01-01T00:00:00Z
http://www.wikidata.org/entity/Q552638,Francesco Fiorentino,1834-05-01T00:00:00Z
http://www.wikidata.org/entity/Q552669,Edward Abramowski,1868-08-17T00:00:00Z
http://www.wikidata.org/entity/Q552862,Philiscus of Aegina,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q553013,Celso Lafer,1941-08-07T00:00:00Z
http://www.wikidata.org/entity/Q478228,Auguste Cornu,1888-08-09T00:00:00Z
http://www.wikidata.org/entity/Q478292,Victor Farías,1940-05-04T00:00:00Z
http://www.wikidata.org/entity/Q480221,Karol Libelt,1807-04-08T00:00:00Z
http://www.wikidata.org/entity/Q481384,Ebn Meskavayh,0932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482451,Al-Zamakhshari,1075-03-24T00:00:00Z
http://www.wikidata.org/entity/Q482708,Ham Seok-heon,1901-03-13T00:00:00Z
http://www.wikidata.org/entity/Q483026,Kwon Ram,1416-01-01T00:00:00Z
http://www.wikidata.org/entity/Q483049,Uisang,0625-01-01T00:00:00Z
http://www.wikidata.org/entity/Q483181,Crown Prince Sohyeon,1612-01-04T00:00:00Z
http://www.wikidata.org/entity/Q483255,Prince Hyoryeong,1396-01-01T00:00:00Z
http://www.wikidata.org/entity/Q483480,Anacleto Verrecchia,1926-09-15T00:00:00Z
http://www.wikidata.org/entity/Q483908,Gil Jae,1353-01-01T00:00:00Z
http://www.wikidata.org/entity/Q484141,Muhammad Iqbal,1877-11-09T00:00:00Z
http://www.wikidata.org/entity/Q484792,Han Hwak,1400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q484795,Hong Yun-sung,1425-01-01T00:00:00Z
http://www.wikidata.org/entity/Q484883,Heo Jeok,1610-01-01T00:00:00Z
http://www.wikidata.org/entity/Q485089,Sunwoo Hwe,1922-01-03T00:00:00Z
http://www.wikidata.org/entity/Q485114,Wonhyo,0617-01-01T00:00:00Z
http://www.wikidata.org/entity/Q485278,Ryu Sun-jeong,1459-01-01T00:00:00Z
http://www.wikidata.org/entity/Q485293,Chang Hyo-hui,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486240,Q486240,1560-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486251,Yangnyeong,1394-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486257,Cho Shik,1501-06-26T00:00:00Z
http://www.wikidata.org/entity/Q486266,Yun Won-hyung,1509-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486278,Kim Jong-jik,1431-06-01T00:00:00Z
http://www.wikidata.org/entity/Q486283,Jo Gwang-jo,1482-08-23T00:00:00Z
http://www.wikidata.org/entity/Q486291,Yi Hwang,1501-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486298,Han Myeonghoe,1415-11-26T00:00:00Z
http://www.wikidata.org/entity/Q486311,Yi Su-hyung,1435-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486364,Kwon Sang-ha,1641-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486384,Yun Jeung,1629-01-01T00:00:00Z
http://www.wikidata.org/entity/Q486558,Lee San-hae,1539-07-20T00:00:00Z
http://www.wikidata.org/entity/Q486945,Sotion,-0100-01-01T00:00:00Z
http://www.wikidata.org/entity/Q487042,Choe Chiwon,0857-01-01T00:00:00Z
http://www.wikidata.org/entity/Q487161,Han Yong-un,1879-08-29T00:00:00Z
http://www.wikidata.org/entity/Q487187,Chunseong,1891-08-29T00:00:00Z
http://www.wikidata.org/entity/Q487387,Anathon Aall,1867-08-15T00:00:00Z
http://www.wikidata.org/entity/Q487736,Anatoly Yegorov,1920-10-25T00:00:00Z
http://www.wikidata.org/entity/Q488200,Fethullah Gülen,1941-04-27T00:00:00Z
http://www.wikidata.org/entity/Q489792,Choi Ik-hyun,1834-01-14T00:00:00Z
http://www.wikidata.org/entity/Q490448,Seol Chong,0655-01-01T00:00:00Z
http://www.wikidata.org/entity/Q490870,Anders Chydenius,1729-02-26T00:00:00Z
http://www.wikidata.org/entity/Q491635,Subcomandante Marcos,1959-06-30T00:00:00Z
http://www.wikidata.org/entity/Q491778,Jeong Nan-jeong,1506-01-01T00:00:00Z
http://www.wikidata.org/entity/Q491828,Sin Yong-gae,1463-10-05T00:00:00Z
http://www.wikidata.org/entity/Q492103,Andreas Michel-Andino,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q492443,Jang Hyungwang,1554-01-01T00:00:00Z
http://www.wikidata.org/entity/Q493155,Learned Hand,1872-01-27T00:00:00Z
http://www.wikidata.org/entity/Q493702,Seongjong,0960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q494196,Andrea Kern,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q495259,Yi Ik,1681-10-18T00:00:00Z
http://www.wikidata.org/entity/Q495510,Park Jung-yang,1872-05-03T00:00:00Z
http://www.wikidata.org/entity/Q495516,József Halasy-Nagy,1885-05-02T00:00:00Z
http://www.wikidata.org/entity/Q495636,Gim Buşik,1075-01-01T00:00:00Z
http://www.wikidata.org/entity/Q495720,Park Ji-won,1737-01-01T00:00:00Z
http://www.wikidata.org/entity/Q495720,Park Ji-won,1737-02-05T00:00:00Z
http://www.wikidata.org/entity/Q495875,Byung-Chul Han,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q495947,Andreas Bartels,1953-12-14T00:00:00Z
