person,personLabel,dob
http://www.wikidata.org/entity/Q2883147,Mathias Nolesi,1975-04-06T00:00:00Z
http://www.wikidata.org/entity/Q2884373,Manuel de Ugarte y Riu,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2884805,Santiago Udaeta,1949-07-20T00:00:00Z
http://www.wikidata.org/entity/Q2885575,Javier Noriega Sanz,1980-07-23T00:00:00Z
http://www.wikidata.org/entity/Q2888883,Javier Martínez de Ayala,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2895206,Carlos García,1975-08-20T00:00:00Z
http://www.wikidata.org/entity/Q2899448,Bertrand Ballouard,1971-12-10T00:00:00Z
http://www.wikidata.org/entity/Q2903401,Bill Wirtz,1929-10-05T00:00:00Z
http://www.wikidata.org/entity/Q2907694,Bob Harlow,1899-10-21T00:00:00Z
http://www.wikidata.org/entity/Q2915358,Frank Dux,1956-04-06T00:00:00Z
http://www.wikidata.org/entity/Q2918646,Manuel Hernando Otalora Ortiz,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919289,Józef Lewoniewski,1899-03-20T00:00:00Z
http://www.wikidata.org/entity/Q2924458,Brent Adams,1952-06-26T00:00:00Z
http://www.wikidata.org/entity/Q2934135,Callias I,-0600-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2939951,Caroline Angibaud,1983-04-28T00:00:00Z
http://www.wikidata.org/entity/Q2966183,Christophe Declerck,1968-11-21T00:00:00Z
http://www.wikidata.org/entity/Q2967647,Chunhua Li,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2995819,Svetlana Kapanina,1968-12-28T00:00:00Z
http://www.wikidata.org/entity/Q3009824,Cécilia Duvert,1984-08-02T00:00:00Z
http://www.wikidata.org/entity/Q3017633,David Caude,1974-08-04T00:00:00Z
http://www.wikidata.org/entity/Q3027024,Didier Gervais,1952-09-13T00:00:00Z
http://www.wikidata.org/entity/Q3042422,Petr Frydrych,1988-01-13T00:00:00Z
http://www.wikidata.org/entity/Q3044146,Jose Vicente Arzo,1963-07-25T00:00:00Z
http://www.wikidata.org/entity/Q3047737,Edmond Barre,1802-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3050875,Eli Avikzar,1947-06-16T00:00:00Z
http://www.wikidata.org/entity/Q3056304,Sylia Magnana,1991-03-16T00:00:00Z
http://www.wikidata.org/entity/Q3082353,Franco Balestra,1924-08-08T00:00:00Z
http://www.wikidata.org/entity/Q3082577,Frank Dilio,1912-04-12T00:00:00Z
http://www.wikidata.org/entity/Q3086587,Françoise Robrolle,1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3087074,Frederic McLaughlin,1877-06-27T00:00:00Z
http://www.wikidata.org/entity/Q3098525,Gary Connery,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3099181,Gaston Vidal,1888-10-19T00:00:00Z
http://www.wikidata.org/entity/Q3101991,George Kennedy,1881-12-29T00:00:00Z
http://www.wikidata.org/entity/Q3113642,"Lim, Hyun-Soo",1945-09-07T00:00:00Z
http://www.wikidata.org/entity/Q3116867,Wu Yuxiang,1812-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3121033,Gustaaf Van Cauter,1948-03-31T00:00:00Z
http://www.wikidata.org/entity/Q3123946,Gérard Eychenne,1956-06-02T00:00:00Z
http://www.wikidata.org/entity/Q3126915,Hans-Joachim Weise,1912-11-15T00:00:00Z
http://www.wikidata.org/entity/Q5311545,Ducksy Walsh,1966-05-03T00:00:00Z
http://www.wikidata.org/entity/Q5316781,Dursun Sevinç,1972-03-16T00:00:00Z
http://www.wikidata.org/entity/Q5325082,Eagle Feather,1941-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5325872,Earl Gillespie,1922-07-25T00:00:00Z
http://www.wikidata.org/entity/Q5331738,Ebenezer Thorarinsson,1931-08-27T00:00:00Z
http://www.wikidata.org/entity/Q5335165,Ed Meierkort,1959-03-24T00:00:00Z
http://www.wikidata.org/entity/Q5335366,Ed Samples,1921-01-31T00:00:00Z
http://www.wikidata.org/entity/Q5335425,Ed Smith,http://www.wikidata.org/.well-known/genid/fd69b3987bc46235c9e1fde40e90afa6
http://www.wikidata.org/entity/Q5335479,Ed T. Rush,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5335488,Ed Thomas,1950-07-17T00:00:00Z
http://www.wikidata.org/entity/Q5335622,Ed Zeman,1963-09-25T00:00:00Z
http://www.wikidata.org/entity/Q5335951,Eddie Croak,1900-09-19T00:00:00Z
http://www.wikidata.org/entity/Q5336005,Eddie Elias,1928-12-12T00:00:00Z
http://www.wikidata.org/entity/Q5336186,Eddie Kelliher,1920-03-08T00:00:00Z
http://www.wikidata.org/entity/Q5336238,Eddie Logan,1910-05-02T00:00:00Z
http://www.wikidata.org/entity/Q5336420,Eddie Prokop,1922-02-11T00:00:00Z
http://www.wikidata.org/entity/Q5336529,Eddie Tembo,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5336535,Eddie Thompson,1917-05-21T00:00:00Z
http://www.wikidata.org/entity/Q5336541,Eddie Townsend,1914-10-05T00:00:00Z
http://www.wikidata.org/entity/Q5336657,Eddie Hall,1988-07-13T00:00:00Z
http://www.wikidata.org/entity/Q5337260,Edgar Gevorgyan,1982-05-21T00:00:00Z
http://www.wikidata.org/entity/Q5337982,Edi Kurniawan,1988-01-07T00:00:00Z
http://www.wikidata.org/entity/Q5337986,Edi Schild,1919-02-21T00:00:00Z
http://www.wikidata.org/entity/Q5338327,Edirisinghe Senanayake,1970-02-14T00:00:00Z
http://www.wikidata.org/entity/Q5340630,Eduardo Guadamud,1986-06-11T00:00:00Z
http://www.wikidata.org/entity/Q5344409,Edward McKeever,1910-08-25T00:00:00Z
http://www.wikidata.org/entity/Q5344655,Edward Nower,1921-06-21T00:00:00Z
http://www.wikidata.org/entity/Q5349203,Eija Krogerus,1932-06-19T00:00:00Z
http://www.wikidata.org/entity/Q5349518,Eilif Nedberg,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5349552,Eimear Brannigan,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5349719,"Einar Westye Egeberg, Jr.",1883-02-24T00:00:00Z
http://www.wikidata.org/entity/Q5350073,Eivor Alm,1924-06-29T00:00:00Z
http://www.wikidata.org/entity/Q5350569,Ekrem Celil,1980-02-20T00:00:00Z
http://www.wikidata.org/entity/Q5359000,Elena Dostay,1969-03-08T00:00:00Z
http://www.wikidata.org/entity/Q5362871,Elizabeth Greene,1941-02-03T00:00:00Z
http://www.wikidata.org/entity/Q5367077,Eloise Amberger,1987-01-28T00:00:00Z
http://www.wikidata.org/entity/Q5370385,Emer Lucey,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5371302,Emil Johansson,1885-01-13T00:00:00Z
http://www.wikidata.org/entity/Q5372844,Emma Hollis,1992-01-20T00:00:00Z
http://www.wikidata.org/entity/Q5377499,Engelbert Hundertpfund,1918-02-22T00:00:00Z
http://www.wikidata.org/entity/Q5379816,Enrique Sabari,1965-05-25T00:00:00Z
http://www.wikidata.org/entity/Q5385847,Ergün Batmaz,1967-07-16T00:00:00Z
http://www.wikidata.org/entity/Q5386771,Eric Hyman,1950-10-09T00:00:00Z
http://www.wikidata.org/entity/Q5387052,Eric Martin,1981-11-12T00:00:00Z
http://www.wikidata.org/entity/Q5387923,Erica Skinger,1949-03-21T00:00:00Z
http://www.wikidata.org/entity/Q5388025,Erich Gallwitz,1910-07-05T00:00:00Z
http://www.wikidata.org/entity/Q5388130,Erich Windisch,1918-01-04T00:00:00Z
http://www.wikidata.org/entity/Q5388554,Erik Denmark,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5389676,Erkki Miinala,1986-08-19T00:00:00Z
http://www.wikidata.org/entity/Q5391277,Jesús Montesdeoca,1966-10-30T00:00:00Z
http://www.wikidata.org/entity/Q5393869,Ernest T. Attwell,1877-03-02T00:00:00Z
http://www.wikidata.org/entity/Q5394107,Ernesto Aguero,1969-10-01T00:00:00Z
http://www.wikidata.org/entity/Q5394540,Martha Lucía Ramírez Cardona,1990-06-30T00:00:00Z
http://www.wikidata.org/entity/Q5396862,Raúl Monserrat,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5398121,Eskil Rønningsbakken,1979-06-24T00:00:00Z
http://www.wikidata.org/entity/Q5398973,Mariusz Domaradzki,1980-09-15T00:00:00Z
http://www.wikidata.org/entity/Q5402272,Yersi Puello,1987-11-10T00:00:00Z
http://www.wikidata.org/entity/Q5406895,Eugen Bratan,1981-05-22T00:00:00Z
http://www.wikidata.org/entity/Q5408381,Eugeniusz Gaczkowski,1965-01-03T00:00:00Z
http://www.wikidata.org/entity/Q5408390,Darío Hernández Saldaña,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5408398,Eugeniusz Kłopotek,1953-11-15T00:00:00Z
http://www.wikidata.org/entity/Q5409609,Alexandra Vivas,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5416324,Evelyn Freda White,1909-11-10T00:00:00Z
http://www.wikidata.org/entity/Q5418836,Ewa Grabowska,1962-09-08T00:00:00Z
http://www.wikidata.org/entity/Q5418856,Ewa Synowska,1974-08-19T00:00:00Z
http://www.wikidata.org/entity/Q5424024,F. Ritter Shumway,1906-03-27T00:00:00Z
http://www.wikidata.org/entity/Q5429208,Fadel Nasser Sarouf,1972-10-29T00:00:00Z
http://www.wikidata.org/entity/Q5434740,Farah Weheliye Addo,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5439906,Fedail Güler,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5440982,Federico De Florian,1921-06-09T00:00:00Z
http://www.wikidata.org/entity/Q5441725,Felicia Oh,1967-12-13T00:00:00Z
http://www.wikidata.org/entity/Q5442012,Felipe Miranda,1986-05-10T00:00:00Z
http://www.wikidata.org/entity/Q5443677,Fenwick Henri Watkins,1887-12-27T00:00:00Z
http://www.wikidata.org/entity/Q5443783,Ferdie Adoboe,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5444054,Ferenc Tóth,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5444305,Ferid Berberi,1946-12-06T00:00:00Z
http://www.wikidata.org/entity/Q5448846,José María Merchán,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5448846,José María Merchán,1976-07-07T00:00:00Z
http://www.wikidata.org/entity/Q5460229,Flor Isava-Fonseca,1921-05-20T00:00:00Z
http://www.wikidata.org/entity/Q5460505,Florea Lepădatu,1926-03-24T00:00:00Z
http://www.wikidata.org/entity/Q5460676,Florence LaDue,1883-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5461042,Florian Trimpl,1979-07-09T00:00:00Z
http://www.wikidata.org/entity/Q5462396,Floyd Clymer,1895-10-26T00:00:00Z
http://www.wikidata.org/entity/Q5467241,Forbes Cowan,1964-10-16T00:00:00Z
http://www.wikidata.org/entity/Q5468442,Abdelghani khachabi,1992-08-04T00:00:00Z
http://www.wikidata.org/entity/Q5468851,Forest Evashevski,1918-02-18T00:00:00Z
http://www.wikidata.org/entity/Q5475611,Miguel Ángel Candil,1983-11-21T00:00:00Z
http://www.wikidata.org/entity/Q5476089,Roberto Mangas,1914-01-17T00:00:00Z
http://www.wikidata.org/entity/Q5478481,Frances A. Genter,1898-02-17T00:00:00Z
http://www.wikidata.org/entity/Q5479895,Q5479895,1982-10-04T00:00:00Z
http://www.wikidata.org/entity/Q5480493,Juhani Salakka,1950-09-13T00:00:00Z
http://www.wikidata.org/entity/Q5480985,Daniel Vilches Arroyo,1978-10-12T00:00:00Z
http://www.wikidata.org/entity/Q5481741,Luciano Valero Gómez,1955-01-27T00:00:00Z
http://www.wikidata.org/entity/Q6166288,"Walter ""Tataque"" Quisbert",1953-08-17T00:00:00Z
http://www.wikidata.org/entity/Q6166644,Jay Glazer,1969-12-26T00:00:00Z
http://www.wikidata.org/entity/Q6167182,Jay Sharrers,1967-07-03T00:00:00Z
http://www.wikidata.org/entity/Q6167647,Jayaram Khadka,1972-10-05T00:00:00Z
http://www.wikidata.org/entity/Q6169107,Xavi Ruiz,1970-02-25T00:00:00Z
http://www.wikidata.org/entity/Q6169772,Yaniuska Espinosa,1986-12-05T00:00:00Z
http://www.wikidata.org/entity/Q6170008,Yilexis Márquez,1982-01-09T00:00:00Z
http://www.wikidata.org/entity/Q6170781,Jean Greeff,1990-04-17T00:00:00Z
http://www.wikidata.org/entity/Q6170975,Jean Labonté,1969-03-20T00:00:00Z
http://www.wikidata.org/entity/Q6171226,Jean Morin,1963-08-10T00:00:00Z
http://www.wikidata.org/entity/Q6171984,Jeanine Sobek,1972-02-22T00:00:00Z
http://www.wikidata.org/entity/Q6172670,Álex Rodríguez,1970-10-03T00:00:00Z
http://www.wikidata.org/entity/Q6172861,Álvaro Muñoz Escassi,1974-10-27T00:00:00Z
http://www.wikidata.org/entity/Q6173249,Ángel Lavín Rivero,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6173479,Ángel Romero Rodríguez,1984-06-02T00:00:00Z
http://www.wikidata.org/entity/Q6173658,Ángela San Juan Cisneros,1983-11-23T00:00:00Z
http://www.wikidata.org/entity/Q6173900,Jeff Glover,1983-04-15T00:00:00Z
http://www.wikidata.org/entity/Q6174114,Jeff Hunt,1964-04-17T00:00:00Z
http://www.wikidata.org/entity/Q6174501,Jeff Michels,1961-12-29T00:00:00Z
http://www.wikidata.org/entity/Q6174807,Jeff Rimer,1955-07-18T00:00:00Z
http://www.wikidata.org/entity/Q6174870,Jeff Russel,1900-10-27T00:00:00Z
http://www.wikidata.org/entity/Q6175122,Ōgami Kenkichi,1936-03-07T00:00:00Z
http://www.wikidata.org/entity/Q6175519,Jefferson King,1961-07-01T00:00:00Z
http://www.wikidata.org/entity/Q6176357,Jeffrey Wittmer,1984-09-30T00:00:00Z
http://www.wikidata.org/entity/Q6178119,Per-Olof Sjöberg,1950-09-29T00:00:00Z
http://www.wikidata.org/entity/Q6178136,Jennifer Blow,1992-01-10T00:00:00Z
http://www.wikidata.org/entity/Q6178498,Gunnar Sjögren,1900-10-17T00:00:00Z
http://www.wikidata.org/entity/Q6179019,Håkan Sjösten,1963-06-17T00:00:00Z
http://www.wikidata.org/entity/Q6179551,Jenny Worth,1977-05-06T00:00:00Z
http://www.wikidata.org/entity/Q6180789,Krzysztof Słaboń,1981-02-21T00:00:00Z
http://www.wikidata.org/entity/Q6181275,Jeremy Dale,1962-11-23T00:00:00Z
http://www.wikidata.org/entity/Q6181358,Jeremy Foley,1952-12-01T00:00:00Z
http://www.wikidata.org/entity/Q6181417,Per-Eric Smiding,1950-02-10T00:00:00Z
http://www.wikidata.org/entity/Q6181728,Jeremy Nicholas,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6182766,Jerome Jackson,1984-05-15T00:00:00Z
http://www.wikidata.org/entity/Q6182908,Jerome Souers,1958-05-20T00:00:00Z
http://www.wikidata.org/entity/Q6183219,Jerry Azzinaro,1958-07-11T00:00:00Z
http://www.wikidata.org/entity/Q6183275,Bertil Sollevi,1956-02-15T00:00:00Z
http://www.wikidata.org/entity/Q6184575,Łukasz Sówka,1993-11-07T00:00:00Z
http://www.wikidata.org/entity/Q6184672,Jerry Wolman,1927-02-14T00:00:00Z
http://www.wikidata.org/entity/Q6185409,Jerzy Kaczkowski,1938-05-16T00:00:00Z
http://www.wikidata.org/entity/Q6185576,Jerzy Wybieralski,1954-09-08T00:00:00Z
http://www.wikidata.org/entity/Q6189191,Erik Stenlund,1962-05-26T00:00:00Z
http://www.wikidata.org/entity/Q6191305,Ji Jike,1588-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6191305,Ji Jike,1602-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6192076,Per Strandquist,1987-04-23T00:00:00Z
http://www.wikidata.org/entity/Q6193537,Jim Barker,1956-08-25T00:00:00Z
http://www.wikidata.org/entity/Q6193664,Jim Betts,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6193957,Jim Bush,1926-09-15T00:00:00Z
http://www.wikidata.org/entity/Q6194345,Jim Corbett,1919-11-10T00:00:00Z
http://www.wikidata.org/entity/Q6194735,Jim Dufft,1896-06-25T00:00:00Z
http://www.wikidata.org/entity/Q6194796,Jim E. Mora,1935-05-24T00:00:00Z
http://www.wikidata.org/entity/Q6194884,Jim Evans,1946-11-05T00:00:00Z
http://www.wikidata.org/entity/Q6195531,Jim Henderson,1947-07-29T00:00:00Z
http://www.wikidata.org/entity/Q6195536,Jim Hendrick,1934-07-26T00:00:00Z
http://www.wikidata.org/entity/Q6195543,Jim Hendry,1955-07-27T00:00:00Z
http://www.wikidata.org/entity/Q6195886,Nils Sundell,1894-06-10T00:00:00Z
http://www.wikidata.org/entity/Q6196056,Jim Kelch,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6196166,Jim Knoedel,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6196334,Jim LeClair,1950-10-30T00:00:00Z
http://www.wikidata.org/entity/Q6196522,Jim Mabry,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6196759,Jim McCormick,1884-03-21T00:00:00Z
http://www.wikidata.org/entity/Q6197599,Karl Johan Westermark,1910-06-14T00:00:00Z
http://www.wikidata.org/entity/Q6199530,Krispin Svärd,1886-10-25T00:00:00Z
http://www.wikidata.org/entity/Q6200094,Jimmy Fennig,1953-09-15T00:00:00Z
http://www.wikidata.org/entity/Q6201975,Michael Söderkvist,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6202162,Jindřich Zeman,1950-09-30T00:00:00Z
http://www.wikidata.org/entity/Q6203625,Jiří Cetkovský,1983-11-04T00:00:00Z
http://www.wikidata.org/entity/Q6203740,Arne Tammer,1913-07-20T00:00:00Z
http://www.wikidata.org/entity/Q6206540,Joaquín Soria Terrazas,http://www.wikidata.org/.well-known/genid/b290e81599507f47b33f7aef1f66f0b5
http://www.wikidata.org/entity/Q6207284,Jock Brown,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6207452,Jock Semple,1903-10-26T00:00:00Z
http://www.wikidata.org/entity/Q6208476,Joe Banner,1953-02-13T00:00:00Z
http://www.wikidata.org/entity/Q6209768,Joe Faragalli,1929-04-18T00:00:00Z
http://www.wikidata.org/entity/Q6210368,Joe Holland,1988-08-20T00:00:00Z
http://www.wikidata.org/entity/Q6212158,Joe Salem,1938-05-01T00:00:00Z
http://www.wikidata.org/entity/Q6212754,Joe Tyler,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6212821,Joe Vitt,1954-08-23T00:00:00Z
http://www.wikidata.org/entity/Q6214469,Joey Matenga Ashton,1907-06-03T00:00:00Z
http://www.wikidata.org/entity/Q6214990,Johan Collett,1874-11-22T00:00:00Z
http://www.wikidata.org/entity/Q6219946,John B. Gagnon,1883-10-05T00:00:00Z
http://www.wikidata.org/entity/Q6221129,John Bauer,1969-02-06T00:00:00Z
http://www.wikidata.org/entity/Q6221936,John Bintcliffe,1966-02-07T00:00:00Z
http://www.wikidata.org/entity/Q6222406,John Bolton,1945-06-22T00:00:00Z
http://www.wikidata.org/entity/Q6222925,John Bramlett,1941-07-07T00:00:00Z
http://www.wikidata.org/entity/Q6224999,John Campbell,1955-04-08T00:00:00Z
http://www.wikidata.org/entity/Q6228475,John Daly,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6229321,John DiGiorgio,1982-06-29T00:00:00Z
http://www.wikidata.org/entity/Q6233686,John Forsberg,1932-04-15T00:00:00Z
http://www.wikidata.org/entity/Q6234323,John Fruhmorgen,1965-09-28T00:00:00Z
http://www.wikidata.org/entity/Q6236739,John H. Caldwell,1928-11-28T00:00:00Z
http://www.wikidata.org/entity/Q6237487,John Hammond,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6237901,John Harrington,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6240023,John Howard,http://www.wikidata.org/.well-known/genid/06843c3a32b4766693ba131693896fbd
http://www.wikidata.org/entity/Q6240344,John Hulley,1832-02-19T00:00:00Z
http://www.wikidata.org/entity/Q6242049,John Jones,1965-10-19T00:00:00Z
http://www.wikidata.org/entity/Q5481775,Francis Luna-Grenier,1987-05-24T00:00:00Z
http://www.wikidata.org/entity/Q5483877,SingleTrackMind,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5485325,Kukka Laakso,1979-05-09T00:00:00Z
http://www.wikidata.org/entity/Q5485714,Frank Cashen,1925-09-13T00:00:00Z
http://www.wikidata.org/entity/Q5486385,Frank E. McKinney,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5487331,Frank Horwill,1927-06-19T00:00:00Z
http://www.wikidata.org/entity/Q5487488,Frank J. Skinner,1891-04-06T00:00:00Z
http://www.wikidata.org/entity/Q5487976,Frank Livingstone,1886-08-01T00:00:00Z
http://www.wikidata.org/entity/Q5488222,Frank Maurice Stinson Jenkins,1859-07-06T00:00:00Z
http://www.wikidata.org/entity/Q5488527,Frank Morris,1981-08-25T00:00:00Z
http://www.wikidata.org/entity/Q5488581,Frank Mundus,1925-10-21T00:00:00Z
http://www.wikidata.org/entity/Q5489768,Frank Steketee,1900-04-26T00:00:00Z
http://www.wikidata.org/entity/Q5489852,Frank Sytner,1944-06-29T00:00:00Z
http://www.wikidata.org/entity/Q5490028,Frank Tunney,1912-11-12T00:00:00Z
http://www.wikidata.org/entity/Q5490087,Frank Varrichione,1932-01-14T00:00:00Z
http://www.wikidata.org/entity/Q5491520,Franklin Gene Bissell,1926-04-12T00:00:00Z
http://www.wikidata.org/entity/Q5492350,Frans Fast,1885-09-30T00:00:00Z
http://www.wikidata.org/entity/Q5493633,Fraser MacKenzie,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5494593,Sergio Ruiz Mulas,1986-10-28T00:00:00Z
http://www.wikidata.org/entity/Q5495258,Fred Glass,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5495298,Fred Graves,1950-03-02T00:00:00Z
http://www.wikidata.org/entity/Q5495623,Fred Julian,1938-01-27T00:00:00Z
http://www.wikidata.org/entity/Q5495802,Fred Lowe,1947-11-19T00:00:00Z
http://www.wikidata.org/entity/Q5496191,Fred Russell,1890-08-20T00:00:00Z
http://www.wikidata.org/entity/Q5497403,Frederick Bradlee,1892-12-20T00:00:00Z
http://www.wikidata.org/entity/Q5498462,Frederick Newton,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5498769,Frederick Stambrook,1929-11-16T00:00:00Z
http://www.wikidata.org/entity/Q5503863,Friedrich Krischan,1920-08-11T00:00:00Z
http://www.wikidata.org/entity/Q5504944,Fritz Kocher,1928-04-06T00:00:00Z
http://www.wikidata.org/entity/Q5505004,Fritz Roeseler,1897-10-01T00:00:00Z
http://www.wikidata.org/entity/Q5508576,Fumiko Aoki,1966-11-22T00:00:00Z
http://www.wikidata.org/entity/Q5515481,Gabor Varga,1961-03-15T00:00:00Z
http://www.wikidata.org/entity/Q5523829,Garret Chachere,1969-03-17T00:00:00Z
http://www.wikidata.org/entity/Q5524254,Garry Young,1936-01-02T00:00:00Z
http://www.wikidata.org/entity/Q5524662,Gary Barta,1963-09-04T00:00:00Z
http://www.wikidata.org/entity/Q5524680,Gary Beck,1941-01-21T00:00:00Z
http://www.wikidata.org/entity/Q5525139,Gary Gold,1967-07-06T00:00:00Z
http://www.wikidata.org/entity/Q5526220,Gary Zauner,1950-11-02T00:00:00Z
http://www.wikidata.org/entity/Q5529245,Gaëtan Mourgue D'Algue,1939-06-01T00:00:00Z
http://www.wikidata.org/entity/Q5530507,Viossi-Akpedje Madja,1986-02-06T00:00:00Z
http://www.wikidata.org/entity/Q5531084,Gene Barth,1930-02-01T00:00:00Z
http://www.wikidata.org/entity/Q5531122,Gene Chen,1938-08-01T00:00:00Z
http://www.wikidata.org/entity/Q5531490,Gene Sykes,1941-09-26T00:00:00Z
http://www.wikidata.org/entity/Q5531490,Gene Sykes,1942-09-26T00:00:00Z
http://www.wikidata.org/entity/Q5534866,Geoffrey Richmond,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5536258,George Andrews,1955-11-28T00:00:00Z
http://www.wikidata.org/entity/Q5537845,George Chauncey,1847-04-17T00:00:00Z
http://www.wikidata.org/entity/Q5540103,George H. Sutton,1870-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5540206,George Hancock,1801-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5540992,George Digby,1917-08-31T00:00:00Z
http://www.wikidata.org/entity/Q5541600,Lars Abrahmsén,1957-10-06T00:00:00Z
http://www.wikidata.org/entity/Q5541810,George Logan,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5542083,George Malek-Yonan,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5543161,George Paice,1941-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5543483,George Polley,1898-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5543773,Dennis Ahl,1986-11-14T00:00:00Z
http://www.wikidata.org/entity/Q5545609,Einar Albinsson,1893-03-24T00:00:00Z
http://www.wikidata.org/entity/Q5547195,Carl-Johan Alm,1969-01-07T00:00:00Z
http://www.wikidata.org/entity/Q5548760,Ger Owens,1979-07-13T00:00:00Z
http://www.wikidata.org/entity/Q5549237,Gerald Hay,1946-10-09T00:00:00Z
http://www.wikidata.org/entity/Q5549518,Gerald Reive,1937-03-10T00:00:00Z
http://www.wikidata.org/entity/Q5549613,Gerald Swindle,1969-12-17T00:00:00Z
http://www.wikidata.org/entity/Q5550007,Gerard Gauthier,1948-09-05T00:00:00Z
http://www.wikidata.org/entity/Q5550640,Gerhard C. Kallevig,1880-07-27T00:00:00Z
http://www.wikidata.org/entity/Q5553021,Gerry Sandusky,1961-09-05T00:00:00Z
http://www.wikidata.org/entity/Q5553443,Gervais Gindre,1927-08-03T00:00:00Z
http://www.wikidata.org/entity/Q5555040,Jonas Andersson,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5556203,Ghenadie Lisoconi,1964-08-28T00:00:00Z
http://www.wikidata.org/entity/Q5556380,Gheorghe Olteanu,1926-05-21T00:00:00Z
http://www.wikidata.org/entity/Q5557228,Curt Angur,1908-04-16T00:00:00Z
http://www.wikidata.org/entity/Q5557249,Johnny Perry,1972-10-24T00:00:00Z
http://www.wikidata.org/entity/Q5558268,Eduard Lamas Alsina,1990-12-16T00:00:00Z
http://www.wikidata.org/entity/Q5558467,Miguel Ara Torrell,1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5560475,Gil Brandt,1933-03-04T00:00:00Z
http://www.wikidata.org/entity/Q5561122,Johan Asker,1915-04-22T00:00:00Z
http://www.wikidata.org/entity/Q5561665,Giles Greenwood,1971-01-26T00:00:00Z
http://www.wikidata.org/entity/Q5562433,Magnus Augustsson,1974-08-03T00:00:00Z
http://www.wikidata.org/entity/Q5562830,Gina Aliotti,1984-07-20T00:00:00Z
http://www.wikidata.org/entity/Q5568665,"Glenn Allen, Jr.",1970-09-24T00:00:00Z
http://www.wikidata.org/entity/Q5568782,Glenn Douglas,1928-07-01T00:00:00Z
http://www.wikidata.org/entity/Q5568911,Isidor Behrens,1868-01-03T00:00:00Z
http://www.wikidata.org/entity/Q5569037,Glenn Ordway,1951-01-16T00:00:00Z
http://www.wikidata.org/entity/Q5569051,Glenn Pires,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5571119,Axel Berg von Linde,1883-03-13T00:00:00Z
http://www.wikidata.org/entity/Q5571441,Gloria Pascoe,1919-02-19T00:00:00Z
http://www.wikidata.org/entity/Q5572545,August Bergman,1850-01-01T00:00:00Z
