person,personLabel,dob
http://www.wikidata.org/entity/Q16198008,Bernhard Cella,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16198146,Pamela Stretton,1980-04-15T00:00:00Z
http://www.wikidata.org/entity/Q16198476,Ishq Bector,1982-06-03T00:00:00Z
http://www.wikidata.org/entity/Q16199008,Jon Bernad,1983-04-13T00:00:00Z
http://www.wikidata.org/entity/Q9028909,Marian Wantoła,1926-02-02T00:00:00Z
http://www.wikidata.org/entity/Q9029137,Mario Maragliano,1864-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9029507,Marta Cárdenas,1944-09-05T00:00:00Z
http://www.wikidata.org/entity/Q9050242,Nise da Silveira,1905-02-15T00:00:00Z
http://www.wikidata.org/entity/Q9054145,Francisco Miñarro López,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9057629,Pedro Quetglas Ferrer,1915-09-01T00:00:00Z
http://www.wikidata.org/entity/Q9069884,Roberto Gómez Fernández,1964-03-14T00:00:00Z
http://www.wikidata.org/entity/Q9085937,Alejandro Núñez Ureta,1912-04-01T00:00:00Z
http://www.wikidata.org/entity/Q9093466,Victoriano Mateo Ramírez,1872-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9122260,Khaltmaagiin Battulga,1963-03-03T00:00:00Z
http://www.wikidata.org/entity/Q9136869,Sophie Chang,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9139623,Adam Grzanka,1976-01-14T00:00:00Z
http://www.wikidata.org/entity/Q9154434,Aneta Grzeszykowska,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9154460,Anetta Mona Chisa,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9154537,Angelika Markul,1977-12-15T00:00:00Z
http://www.wikidata.org/entity/Q9157015,Antoni Lange,1779-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9159708,Arkadiusz Dera,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9162083,Auguste Delaherche,1857-12-27T00:00:00Z
http://www.wikidata.org/entity/Q9168955,Ber Warzager,1912-09-18T00:00:00Z
http://www.wikidata.org/entity/Q9169348,Bernard van Risenburgh,1700-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9169348,Bernard van Risenburgh,1705-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9175260,Bogdan Mirowski,1945-08-24T00:00:00Z
http://www.wikidata.org/entity/Q9175470,Bogna Burska,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9177575,Boris Kudlička,1972-12-05T00:00:00Z
http://www.wikidata.org/entity/Q9197510,Cyprian Dylczyński,1835-09-26T00:00:00Z
http://www.wikidata.org/entity/Q9197510,Cyprian Dylczyński,1836-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9201672,Danuta Karsten,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9203187,Dee Dee Rainbow,1932-09-03T00:00:00Z
http://www.wikidata.org/entity/Q9207974,Dmitrij Sawastin,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9209969,Don Decker,1968-09-11T00:00:00Z
http://www.wikidata.org/entity/Q9238893,Mechislav Dalkevich,1861-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9253718,Emma Hauck,1878-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9253718,Emma Hauck,1878-08-14T00:00:00Z
http://www.wikidata.org/entity/Q9256737,Ewa Latkowska-Żychska,1950-02-21T00:00:00Z
http://www.wikidata.org/entity/Q9262369,Franciszek Flaum,1866-11-21T00:00:00Z
http://www.wikidata.org/entity/Q9262369,Franciszek Flaum,1867-11-25T00:00:00Z
http://www.wikidata.org/entity/Q9267441,Gerard Wilk,1944-01-12T00:00:00Z
http://www.wikidata.org/entity/Q9287364,Helena Krajewska,1910-07-14T00:00:00Z
http://www.wikidata.org/entity/Q9288229,Henryk Jackowski-Nostitz,1885-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9288229,Henryk Jackowski-Nostitz,1885-01-02T00:00:00Z
http://www.wikidata.org/entity/Q9294581,Hubert Czerepok,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9294625,Hubert Smużyński,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9309727,Edmond Poon,1969-12-23T00:00:00Z
http://www.wikidata.org/entity/Q9312532,Roman Osadnik,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9314340,Q9314340,1938-06-01T00:00:00Z
http://www.wikidata.org/entity/Q9321333,Aamu Song,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9324574,Ryszard Apte,1922-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9324693,Ryszard Gawlikowski,1877-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9334042,Saul Goskind,1907-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9338665,Xiao Qing-Yang,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9342045,Q9342045,1865-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9342117,Stanisław Janowski,1866-10-06T00:00:00Z
http://www.wikidata.org/entity/Q9343207,Stanislaw Szymanski,1930-06-17T00:00:00Z
http://www.wikidata.org/entity/Q9343442,Stanisław Zawadzki,1878-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9345101,Stefan Kordian Gacki,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9353159,Sławomir Kusterka,1985-04-10T00:00:00Z
http://www.wikidata.org/entity/Q9358529,Thomas Satterwhite Noble,1835-05-29T00:00:00Z
http://www.wikidata.org/entity/Q9369291,Chen Bingchen,1964-06-23T00:00:00Z
http://www.wikidata.org/entity/Q9370843,Wanda Telakowska,1905-04-20T00:00:00Z
http://www.wikidata.org/entity/Q9374019,Wiktor Ignacy Gutowski,1884-05-21T00:00:00Z
http://www.wikidata.org/entity/Q9374019,Wiktor Ignacy Gutowski,1887-12-15T00:00:00Z
http://www.wikidata.org/entity/Q9374488,Wilhelm Loeillot,1827-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9375636,Witold Englender,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9375686,Witold Janowski,1926-11-06T00:00:00Z
http://www.wikidata.org/entity/Q9375686,Witold Janowski,1926-12-06T00:00:00Z
http://www.wikidata.org/entity/Q9376394,Wojciech Bąkowski,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9382114,Władysław Motty,1851-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9382114,Władysław Motty,1851-04-06T00:00:00Z
http://www.wikidata.org/entity/Q9387765,He Zhen,1541-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9387985,Zbigniew Jóźwik,1937-01-19T00:00:00Z
http://www.wikidata.org/entity/Q9389644,Zdzisław Czermański,1900-12-06T00:00:00Z
http://www.wikidata.org/entity/Q9389802,Zdzisław Pidek,1954-05-16T00:00:00Z
http://www.wikidata.org/entity/Q9610396,Amelia Toledo,1926-12-07T00:00:00Z
http://www.wikidata.org/entity/Q9614530,Fengzi Lü,1886-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9614530,Fengzi Lü,1886-07-07T00:00:00Z
http://www.wikidata.org/entity/Q9614844,Andréia de Maio,1950-05-04T00:00:00Z
http://www.wikidata.org/entity/Q9630208,Chow Chun Fai,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9697221,Carlos Mendonça,1939-01-28T00:00:00Z
http://www.wikidata.org/entity/Q10261656,Cristina Ataíde,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10262959,Cândido Caetano de Almeida Reis,1838-10-03T00:00:00Z
http://www.wikidata.org/entity/Q10265106,Dennisa,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10265171,Deoscóredes Maximiliano dos Santos,1917-12-02T00:00:00Z
http://www.wikidata.org/entity/Q10266036,Diana Domingues,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10268402,Dorian Gray Caldas,1930-02-16T00:00:00Z
http://www.wikidata.org/entity/Q10272603,Emília Nadal,1938-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10273229,Enzo Minarelli,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10273613,Erika Verzutti,1971-05-23T00:00:00Z
http://www.wikidata.org/entity/Q10280980,Felipe Ehrenberg,1943-06-27T00:00:00Z
http://www.wikidata.org/entity/Q10281280,Fernando Calderari,1939-02-19T00:00:00Z
http://www.wikidata.org/entity/Q10284740,Francisco Elias,1869-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10285160,Francisco Smith,1881-10-10T00:00:00Z
http://www.wikidata.org/entity/Q10285552,Franklin Vilas Boas,1919-03-01T00:00:00Z
http://www.wikidata.org/entity/Q10289444,Gianluigi Colalucci,1929-12-24T00:00:00Z
http://www.wikidata.org/entity/Q10293297,Henrique Delgado,1938-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10293955,Haroldo Baleixe,1962-02-16T00:00:00Z
http://www.wikidata.org/entity/Q10294036,Morteza Momayez,1935-08-26T00:00:00Z
http://www.wikidata.org/entity/Q10294674,Henning Gustav Ritter,1904-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10296095,Ana Vieira,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10297012,Q10297012,1946-06-02T00:00:00Z
http://www.wikidata.org/entity/Q10298708,Hudinilson Júnior,1957-10-17T00:00:00Z
http://www.wikidata.org/entity/Q15429309,Kay Smith,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15429346,David Catrow,1952-12-16T00:00:00Z
http://www.wikidata.org/entity/Q15429388,Sanaz Mazinani,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15429670,Margaret Ely Webb,1877-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15429725,Helen Khal,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15429725,Helen Khal,1923-04-16T00:00:00Z
http://www.wikidata.org/entity/Q15429807,Abraham van der Hoef,1610-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15429807,Abraham van der Hoef,1611-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15430115,Arthur Stadler,1892-07-23T00:00:00Z
http://www.wikidata.org/entity/Q15430340,Mary Anne Whitby,1783-12-18T00:00:00Z
http://www.wikidata.org/entity/Q15430608,Ellen McMahon,1951-08-02T00:00:00Z
http://www.wikidata.org/entity/Q15430666,H. Edward Winter,1908-10-14T00:00:00Z
http://www.wikidata.org/entity/Q15430667,Thelma Frazier Winter,1903-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15430667,Thelma Frazier Winter,1908-12-17T00:00:00Z
http://www.wikidata.org/entity/Q15430711,Jochem Hendricks,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15430745,Thomas Zitzwitz,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15430766,Leo Fitzmaurice,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15430827,Edel Rodriguez,1971-08-22T00:00:00Z
http://www.wikidata.org/entity/Q15430949,Christina Houbraken,1695-02-12T00:00:00Z
http://www.wikidata.org/entity/Q15431166,Hugo Markl,1964-12-06T00:00:00Z
http://www.wikidata.org/entity/Q15431310,Jan Albers,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15431354,William Scharf,1927-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15431402,Nora Fry Lavrin,1897-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15431694,Heini Scheffler,1925-05-16T00:00:00Z
http://www.wikidata.org/entity/Q15431702,Alona Harpaz,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15431951,Carl Schmitt,1889-05-06T00:00:00Z
http://www.wikidata.org/entity/Q15431997,Dieter Frowein-Lyasso,1945-07-06T00:00:00Z
http://www.wikidata.org/entity/Q15432235,Gerald Rose,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15432294,Christine Heuer,1934-11-02T00:00:00Z
http://www.wikidata.org/entity/Q15432638,Eduard Stiefel,1875-04-05T00:00:00Z
http://www.wikidata.org/entity/Q15432797,Florian Rossmanith,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15432897,Gabriela Jolowicz,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15432973,Moussa Kone,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15433115,Corinne Lebusa,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15433188,Sebastian Nebe,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15433192,Axel Krause,1958-10-23T00:00:00Z
http://www.wikidata.org/entity/Q15433202,Falk Gernegroß,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15433208,Christian Brandl,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15433272,Nadin Maria Rüfenacht,1980-02-20T00:00:00Z
http://www.wikidata.org/entity/Q15433760,Justus Uder,1912-07-30T00:00:00Z
http://www.wikidata.org/entity/Q15434023,Johan Lennarts,1932-12-18T00:00:00Z
http://www.wikidata.org/entity/Q15434088,Paul Gugelmann,1929-05-19T00:00:00Z
http://www.wikidata.org/entity/Q15434559,Friedrich Boser,1809-11-13T00:00:00Z
http://www.wikidata.org/entity/Q15435535,Andreas Strauss,1968-10-30T00:00:00Z
http://www.wikidata.org/entity/Q15436371,Neil Williams,1934-08-19T00:00:00Z
http://www.wikidata.org/entity/Q15436479,Kalin Lindena,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15436836,Henry Anderton,1630-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15436960,Andreas Horlitz,1955-06-11T00:00:00Z
http://www.wikidata.org/entity/Q15437487,Freddy Paul Grunert,1959-12-07T00:00:00Z
http://www.wikidata.org/entity/Q15437597,Thilo Götze Regenbogen,1949-03-24T00:00:00Z
http://www.wikidata.org/entity/Q15437614,Giuseppe Haas-Triverio,1889-01-27T00:00:00Z
http://www.wikidata.org/entity/Q15437814,Reinhard Roy,1948-08-30T00:00:00Z
http://www.wikidata.org/entity/Q15437985,Wiebke Siem,1954-06-21T00:00:00Z
http://www.wikidata.org/entity/Q15438274,Luc Leestemaker,1957-05-18T00:00:00Z
http://www.wikidata.org/entity/Q15438456,Can Oral,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15438458,Paul Ramirez Jonas,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15438576,Rita Grosse-Ruyken,1948-11-29T00:00:00Z
http://www.wikidata.org/entity/Q15439021,Christian Eisenberger,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15439121,Ursula Fesca,1900-03-01T00:00:00Z
http://www.wikidata.org/entity/Q15439160,Franz Xaver Joseph Späth,1700-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15439261,Ilona Lenk,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15439308,Herman Sachs,1883-07-24T00:00:00Z
http://www.wikidata.org/entity/Q15439349,John Torreano,1941-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15439685,Stan Herd,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15440451,Jo Hanns Küpper,1907-11-24T00:00:00Z
http://www.wikidata.org/entity/Q15440546,Rita Ernst,1956-03-23T00:00:00Z
http://www.wikidata.org/entity/Q15440717,Peter Tollens,1954-08-21T00:00:00Z
http://www.wikidata.org/entity/Q15440942,Sabeth Holland,1959-04-20T00:00:00Z
http://www.wikidata.org/entity/Q15441299,Alexander Friedrich,1895-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15441321,John Butler,1890-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15441437,Florian Breuer,1916-05-20T00:00:00Z
http://www.wikidata.org/entity/Q15441487,Ida-Marie Corell,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15441627,Jere Osgood,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15442316,Evelyn Cameron,1868-08-26T00:00:00Z
http://www.wikidata.org/entity/Q15443034,John Murphy,1945-04-14T00:00:00Z
http://www.wikidata.org/entity/Q15443122,Harry Carmean,1922-08-05T00:00:00Z
http://www.wikidata.org/entity/Q15445160,Tomma Wember,1919-02-24T00:00:00Z
http://www.wikidata.org/entity/Q15445588,Vanja Vukovic,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15446960,Michael Pinter,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15446960,Michael Pinter,1969-06-29T00:00:00Z
http://www.wikidata.org/entity/Q15446960,Michael Pinter,1969-09-29T00:00:00Z
http://www.wikidata.org/entity/Q15447034,Jutta Ströter-Bender,1953-03-04T00:00:00Z
http://www.wikidata.org/entity/Q15447162,Peter Sommerauer,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15447466,Tomitaro Nachi,1924-05-07T00:00:00Z
http://www.wikidata.org/entity/Q15448673,Pepsch Gottscheber,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15449741,Alois Mosbacher,1954-06-07T00:00:00Z
http://www.wikidata.org/entity/Q15450182,Benedikt Fred Dolbin,1883-08-01T00:00:00Z
http://www.wikidata.org/entity/Q15450207,Berengar Laurer,1938-11-26T00:00:00Z
http://www.wikidata.org/entity/Q15450436,Katell Gélébart,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15450549,Gertrud Züricher,1871-01-13T00:00:00Z
http://www.wikidata.org/entity/Q15450850,Eve Gramatzki,1935-10-16T00:00:00Z
http://www.wikidata.org/entity/Q15451032,Carmengloria Morales,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15451090,Jan Pappelbaum,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15451097,Hartmut Böhm,1938-04-19T00:00:00Z
http://www.wikidata.org/entity/Q15451127,Martin Hornstein,1954-11-01T00:00:00Z
http://www.wikidata.org/entity/Q15451336,Alice Schorbach,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15451477,Andrea Winkler,1975-02-04T00:00:00Z
http://www.wikidata.org/entity/Q15451797,Annika Ström,1964-11-09T00:00:00Z
http://www.wikidata.org/entity/Q15451806,David Korty,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15451809,Lothar Hempel,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16199103,William Hazen Rogers,1801-05-13T00:00:00Z
http://www.wikidata.org/entity/Q16199404,Khaldoon Gharaibeh,1968-10-17T00:00:00Z
http://www.wikidata.org/entity/Q16199756,Murray Tinkelman,1933-04-02T00:00:00Z
http://www.wikidata.org/entity/Q16200002,Simone Leigh,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16200117,Daniel Maggs,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16200329,Stephen McNeilly,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16200827,Andrea Polli,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16200880,Paul Raphaelson,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16201325,Dust La Rock,1976-12-09T00:00:00Z
http://www.wikidata.org/entity/Q16201589,Robbie Bonham,1970-04-07T00:00:00Z
http://www.wikidata.org/entity/Q16202020,Michael Carney,1982-01-09T00:00:00Z
http://www.wikidata.org/entity/Q16202663,Brad Kahlhamer,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16202896,George Koehler,1758-01-14T00:00:00Z
http://www.wikidata.org/entity/Q16203172,Antonio Prieto,1912-08-23T00:00:00Z
http://www.wikidata.org/entity/Q16203342,John Mandel,1941-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16203420,M.C.A. Hogarth,2000-09-01T00:00:00Z
http://www.wikidata.org/entity/Q16203602,Bernd Behr,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16203789,Pio Siotto,1824-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16204669,Nina Barnett,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16204671,George Wilmot Bonner,1796-05-24T00:00:00Z
http://www.wikidata.org/entity/Q16204698,Pádraig Timoney,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16204759,Susie Wind,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16205197,Jeff Crouse,1980-09-10T00:00:00Z
http://www.wikidata.org/entity/Q16205329,Sarah Frances Hardy,1969-04-28T00:00:00Z
http://www.wikidata.org/entity/Q16205608,John Ross Palmer,1974-01-10T00:00:00Z
http://www.wikidata.org/entity/Q16206498,Ou Ning,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16206748,"Charles E. Dagit, Jr.",1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16207322,Volkan Diyaroğlu,1982-05-01T00:00:00Z
http://www.wikidata.org/entity/Q16207663,Kanak Chanpa Chakma,1963-05-06T00:00:00Z
http://www.wikidata.org/entity/Q16207953,Pablo Delgado,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16208129,Thelma Van Rensburg,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16208419,Kate Durbin,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16208921,Ditte Ejlerskov,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16209337,Jason Eppink,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16210782,Nicole Cohen,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16210791,Eric Telchin,1978-12-04T00:00:00Z
http://www.wikidata.org/entity/Q16210940,Jess Dobkin,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16211421,Gary Heidt,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16211920,LorenzoArs,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16212210,Kadambari Devi,1858-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16212312,Mongezi Gum,1970-09-23T00:00:00Z
http://www.wikidata.org/entity/Q16212400,Tom Forsythe,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16212544,Byron O'Neill,1970-09-28T00:00:00Z
http://www.wikidata.org/entity/Q16212659,Kevin Petrie,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16213396,Spencer Luckey,1970-07-24T00:00:00Z
http://www.wikidata.org/entity/Q16213495,John pohan,1971-06-08T00:00:00Z
http://www.wikidata.org/entity/Q16213503,Ellen Lesperance,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16213525,Xiao Ge,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16213561,Vincent J.F. Huang,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16213667,Ulrike Müller,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16213679,Jen DeNike,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16213820,Ufuoma Onobrakpeya,1971-02-21T00:00:00Z
http://www.wikidata.org/entity/Q16213843,Wendy White,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214026,Kristan Kennedy,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214056,Pancho López,1972-06-03T00:00:00Z
http://www.wikidata.org/entity/Q16214125,Ernesto Padilla,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214159,Jermaine Rogers,1972-10-14T00:00:00Z
http://www.wikidata.org/entity/Q16214217,Jansson Stegner,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214232,Peter Theobald,1972-09-01T00:00:00Z
http://www.wikidata.org/entity/Q16214263,Megan Whitmarsh,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214270,Jason Yates,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214377,Mitch Cope,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214456,Jackie Sumell,1973-07-11T00:00:00Z
http://www.wikidata.org/entity/Q16214465,Simen Johan,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214503,Daria Martin,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214653,Emilia Telese,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214669,Marianne Vitale,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214751,Cass Bird,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214752,Tamlin Blake,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214801,Amy Cutler,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214826,Emer O'Brien,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214874,Ingolv Helland,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214875,Adam Helms,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16214993,Joshua Meyer,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215063,Stephen Reynolds,1974-02-03T00:00:00Z
http://www.wikidata.org/entity/Q16215074,Aïda Ruilova,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215112,Doreen Southwood,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215213,Julia Rosa Clark,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215272,David Gere,1975-02-15T00:00:00Z
http://www.wikidata.org/entity/Q16215277,Kate Gilmore,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215370,Bryan Larsen,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215566,Kathryn Smith,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215713,Jody Broomfield,1976-10-11T00:00:00Z
http://www.wikidata.org/entity/Q16215717,Lanre Buraimoh,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215807,Karl Haendel,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215817,Joseph Hart,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215841,Jahan Loh,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16215944,Tom Miller,1976-09-02T00:00:00Z
http://www.wikidata.org/entity/Q16215956,Shana Moulton,1976-07-17T00:00:00Z
http://www.wikidata.org/entity/Q16216537,Jesse Edwards,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16216550,Juan Fontanive,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16216567,Gwenaëlle Gobé,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16216626,Benjamin King,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16216707,Marisa Olson,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16216730,Raeda Saadeh,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16216748,Every Ocean Hughes,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16217239,Joseph Desler Costa,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16217318,Rokni Haerizadeh,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16217386,Lee Kit,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16217406,Katerina Lanfranco,1978-05-08T00:00:00Z
http://www.wikidata.org/entity/Q12219558,Saleh Hraibi,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12221957,Q12221957,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12222581,Q12222581,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12222958,Q12222958,1946-07-07T00:00:00Z
http://www.wikidata.org/entity/Q12224160,Q12224160,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12224175,Q12224175,1995-11-20T00:00:00Z
http://www.wikidata.org/entity/Q12228718,Q12228718,1962-12-08T00:00:00Z
http://www.wikidata.org/entity/Q12229588,Q12229588,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12230105,Farouk Yousif,1955-01-01T00:00:00Z
